0 0 0 0 1 3 1 0 20 0 20 1 3 1 0 40 0 40 1 3 1 0 60 0 60 1 3 1 0 80 0 80 1 3 1 0 100 0 100 1 3 1 0 120 0 120 1 3 1 0 140 0 140 1 3 1 0 160 0 160 1 3 1 0 180 0 180 1 3 1 0 200 0 200 1 3 1 0 220 0 220 1 3 1 0 240 0 240 1 3 1 0 260 0 260 1 3 1 0 280 0 280 1 3 1 0 300 0 300 1 3 1 0 320 0 320 1 3 1 0 340 0 340 1 3 1 0 360 0 360 1 3 1 0 380 0 380 1 3 1 0 400 0 400 1 3 1 0 420 0 420 1 3 1 0 440 0 440 1 3 1 0 460 0 460 1 3 1 0 480 0 480 1 3 1 0 500 0 500 1 3 1 0 520 0 520 1 3 1 0 540 0 540 1 3 1 0 560 0 560 1 3 1 0 580 0 580 1 3 1 
20 0 20 0 1 3 1 20 20 20 20 1 3 1 20 40 20 40 1 3 1 20 60 20 60 1 3 1 20 80 20 80 1 3 1 20 100 20 100 1 3 1 20 120 20 120 1 3 1 20 140 20 140 1 3 1 20 160 20 160 1 3 1 20 180 20 180 1 3 1 20 200 20 200 1 3 1 20 220 20 220 1 3 1 20 240 20 240 1 3 1 20 260 20 260 1 3 1 20 280 20 280 1 3 1 20 300 20 300 1 3 1 20 320 20 320 1 3 1 20 340 20 340 1 3 1 20 360 20 360 1 3 1 20 380 20 380 1 3 1 20 400 20 400 1 3 1 20 420 20 420 1 3 1 20 440 20 440 1 3 1 20 460 20 460 1 3 1 20 480 20 480 1 3 1 20 500 20 500 1 3 1 20 520 20 520 1 3 1 20 540 20 540 1 3 1 20 560 20 560 1 3 1 20 580 20 580 1 3 1 
40 0 40 0 1 3 1 40 20 40 20 1 3 1 40 40 40 40 1 3 1 40 60 40 60 1 3 1 40 80 40 80 1 3 1 40 100 40 100 1 3 1 40 120 40 120 1 3 1 40 140 40 140 1 3 1 40 160 40 160 1 3 1 40 180 40 180 1 3 1 40 200 40 200 1 3 1 40 220 40 220 1 3 1 40 240 40 240 1 3 1 40 260 40 260 1 3 1 40 280 40 280 1 3 1 40 300 40 300 1 3 1 40 320 40 320 1 3 1 40 340 40 340 1 3 1 40 360 40 360 1 3 1 40 380 40 380 1 3 1 40 400 40 400 1 3 1 40 420 40 420 1 3 1 40 440 40 440 1 3 1 40 460 40 460 1 3 1 40 480 40 480 1 3 1 40 500 40 500 1 3 1 40 520 40 520 1 3 1 40 540 40 540 1 3 1 40 560 40 560 1 3 1 40 580 40 580 1 3 1 
60 0 60 0 1 3 1 60 20 60 20 1 3 1 60 40 60 40 1 3 1 60 60 60 60 1 3 1 60 80 60 80 1 3 1 60 100 60 100 1 3 1 60 120 60 120 1 3 1 60 140 60 140 1 3 1 60 160 60 160 1 3 1 60 180 60 180 1 3 1 60 200 60 200 1 3 1 60 220 60 220 1 3 1 60 240 60 240 1 3 1 60 260 60 260 1 3 1 60 280 60 280 1 3 1 60 300 60 300 1 3 1 60 320 60 320 1 3 1 60 340 60 340 1 3 1 60 360 60 360 1 3 1 60 380 60 380 1 3 1 60 400 60 400 1 3 1 60 420 60 420 1 3 1 60 440 60 440 1 3 1 60 460 60 460 1 3 1 60 480 60 480 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 60 520 60 520 1 3 1 60 540 60 540 1 3 1 60 560 60 560 1 3 1 60 580 60 580 1 3 1 
80 0 80 0 1 3 1 80 20 80 20 1 3 1 80 40 80 40 1 3 1 80 60 80 60 1 3 1 80 80 80 80 1 3 1 80 100 80 100 1 3 1 80 120 80 120 1 3 1 80 140 80 140 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 80 180 80 180 1 3 1 80 200 80 200 1 3 1 80 220 80 220 1 3 1 80 240 80 240 1 3 1 80 260 80 260 1 3 1 80 280 80 280 1 3 1 80 300 80 300 1 3 1 80 320 80 320 1 3 1 80 340 80 340 1 3 1 80 360 80 360 1 3 1 80 380 80 380 1 3 1 80 400 80 400 1 3 1 80 420 80 420 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 80 540 80 540 1 3 1 80 560 80 560 1 3 1 80 580 80 580 1 3 1 
100 0 100 0 1 3 1 100 20 100 20 1 3 1 100 40 100 40 1 3 1 100 60 100 60 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 100 120 100 120 1 3 1 100 140 100 140 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 100 180 100 180 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 100 240 100 240 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 100 300 100 300 1 3 1 100 320 100 320 1 3 1 100 340 100 340 1 3 1 100 360 100 360 1 3 1 100 380 100 380 1 3 1 100 400 100 400 1 3 1 100 420 100 420 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 100 540 100 540 1 3 1 100 560 100 560 1 3 1 100 580 100 580 1 3 1 
120 0 120 0 1 3 1 120 20 120 20 1 3 1 120 40 120 40 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 120 360 120 360 1 3 1 120 380 120 380 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 120 420 120 420 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 120 540 120 540 1 3 1 120 560 120 560 1 3 1 120 580 120 580 1 3 1 
140 0 140 0 1 3 1 140 20 140 20 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 140 100 140 100 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 140 160 140 160 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 140 380 140 380 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 140 440 140 440 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 140 540 140 540 1 3 1 140 560 140 560 1 3 1 140 580 140 580 1 3 1 
160 0 160 0 1 3 1 160 20 160 20 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 160 80 160 80 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 160 220 160 220 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 160 260 160 260 1 3 1 160 280 160 280 1 3 1 160 300 160 300 1 3 1 160 320 160 320 1 3 1 160 340 160 340 1 3 1 160 360 160 360 1 3 1 160 380 160 380 1 3 1 160 400 160 400 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 160 440 160 440 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 160 560 160 560 1 3 1 160 580 160 580 1 3 1 
180 0 180 0 1 3 1 180 20 180 20 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 180 140 180 140 1 3 1 180 160 180 160 1 3 1 180 180 180 180 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 180 240 180 240 1 3 1 180 260 180 260 1 3 1 180 280 180 280 1 3 1 180 300 180 300 1 3 1 180 320 180 320 1 3 1 180 340 180 340 1 3 1 180 360 180 360 1 3 1 180 380 180 380 1 3 1 180 400 180 400 1 3 1 180 420 180 420 1 3 1 180 440 180 440 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 180 480 180 480 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 180 560 180 560 1 3 1 180 580 180 580 1 3 1 
200 0 200 0 1 3 1 200 20 200 20 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 200 80 200 80 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 200 160 200 160 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 200 200 200 200 1 3 1 200 220 200 220 1 3 1 200 240 200 240 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 200 280 200 280 1 3 1 200 300 200 300 1 3 1 200 320 200 320 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 200 360 200 360 1 3 1 200 380 200 380 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 200 420 200 420 1 3 1 200 440 200 440 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 200 560 200 560 1 3 1 200 580 200 580 1 3 1 
220 0 220 0 1 3 1 220 20 220 20 1 3 1 220 40 220 40 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 220 120 220 120 1 3 1 220 140 220 140 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 220 180 220 180 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 220 280 220 280 1 3 1 220 300 220 300 1 3 1 220 320 220 320 1 3 1 220 340 220 340 1 3 1 220 360 220 360 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 220 400 220 400 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 220 460 220 460 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 220 560 220 560 1 3 1 220 580 220 580 1 3 1 
240 0 240 0 1 3 1 240 20 240 20 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 240 80 240 80 1 3 1 240 100 240 100 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 240 140 240 140 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 240 220 240 220 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 240 260 240 260 1 3 1 240 280 240 280 1 3 1 240 300 240 300 1 3 1 240 320 240 320 1 3 1 240 340 240 340 1 3 1 240 360 240 360 1 3 1 240 380 240 380 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 240 420 240 420 1 3 1 240 440 240 440 1 3 1 240 460 240 460 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 240 500 240 500 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 240 580 240 580 1 3 1 
260 0 260 0 1 3 1 260 20 260 20 1 3 1 260 40 260 40 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 260 80 260 80 1 3 1 260 100 260 100 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 260 140 260 140 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 260 180 260 180 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 260 220 260 220 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 260 340 260 340 1 3 1 260 360 260 360 1 3 1 260 380 260 380 1 3 1 260 400 260 400 1 3 1 260 420 260 420 1 3 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 -842150451 -842150451 -842150451 -842150451 -1 -842150451 1 260 560 260 560 1 3 1 260 580 260 580 1 3 1 
